action,artist_folder,title,old_path,new_path,reason
skip_no_artist,,nameless,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Chumbawamba_-_Tubthumping.kar",,"no artist meta"
would_move,"Cyndi Lauper (1979)","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Cindy Lauper - Girls Just Wanna Have Fun.kar","/storage/emulated/0/htdocs/midisnd/Cyndi Lauper (1979)/Soft Karaoke - Cyndi Lauper (1979).kar",
would_move,the,Meta,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Cliff_Richard_-_Constantly.kar","/storage/emulated/0/htdocs/midisnd/the/Meta - the.kar",
would_move,"Mike M",untitled,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Closer You Get - Alabama.kar","/storage/emulated/0/htdocs/midisnd/Mike M/untitled - Mike M.kar",
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/closeryouandi.kar",,"no artist meta"
skip_no_artist,,"CLOSER YOU AND I","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/CLOSER_YOU_AND_I_(716026).mid",,"no artist meta"
skip_no_artist,,"CLOUD NUMBER 9","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/CLOUD NUMBER 9_(219331).kar",,"no artist meta"
skip_no_artist,,"Christmas Lights","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/coldplay-christmas_lights.kar",,"no artist meta"
skip_no_artist,,"Death and All His Friends","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/coldplay-death_and_all_his_friends.kar",,"no artist meta"
skip_no_artist,,"Coldplay - Every teardrop is a waterfall","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/coldplay-every_teardrop_is_a_waterfall.kar",,"no artist meta"
would_move,Paolo,"God Put a Smile Upon Your face","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/coldplay-god_put_a_smile_upon_your_face.kar","/storage/emulated/0/htdocs/midisnd/Paolo/God Put a Smile Upon Your face - Paolo.kar",
skip_no_artist,,untitled,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/coldplay-in_my_place.kar",,"no artist meta"
would_move,MIDIME,Lost?,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/coldplay-lost.kar","/storage/emulated/0/htdocs/midisnd/MIDIME/Lost - MIDIME.kar",
skip_no_artist,,Coldplay_Lovers_in_Japan,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/coldplay-lovers_in_japan.kar",,"no artist meta"
would_move,"Th. Leroy - 2009",08-coldplay_2008-now_my_feet_won't_touch_the_ground-[k],"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/coldplay-now_my_feet_wont_touch_the_ground.kar","/storage/emulated/0/htdocs/midisnd/Th. Leroy - 2009/08 - coldplay_2008 - now_my_feet_won't_touch_the_ground - [k] - Th. Leroy - 2009.kar",
skip_no_artist,,Paradise,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/coldplay-paradise.kar",,"no artist meta"
skip_no_artist,,"Coldplay feat. Rihanna - Princess Of China","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/coldplay-princess_of_china_feat_rihanna.kar",,"no artist meta"
skip_no_artist,,"Speed Of Sound","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/coldplay-speed_of_sound.kar",,"no artist meta"
skip_no_artist,,"Strawberry Swing","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/coldplay-strawberry_swing.kar",,"no artist meta"
would_move,"Lisandro Chirre",,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/coldplay-the_hardest_part.kar","/storage/emulated/0/htdocs/midisnd/Lisandro Chirre/coldplay-the_hardest_part.kar",
would_move,perseo,,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/coldplay-the_hardest_part_best_version.kar",/storage/emulated/0/htdocs/midisnd/perseo/coldplay-the_hardest_part_best_version.kar,
skip_no_artist,,drummix,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/coldplay-trouble.kar",,"no artist meta"
would_move,the,06-coldplay_2008-yes-[k],"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/coldplay-yes.kar","/storage/emulated/0/htdocs/midisnd/the/06 - coldplay_2008 - yes - [k] - the.kar",
would_move,"Cole Porter","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Cole_Porter_-_Ive_got_you_under_my_skin.kar","/storage/emulated/0/htdocs/midisnd/Cole Porter/Soft Karaoke - Cole Porter.kar",
would_move,"Cole Porter","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Cole_Porter_-_Night_and_day.kar","/storage/emulated/0/htdocs/midisnd/Cole Porter/Soft Karaoke - Cole Porter.kar",
skip_no_artist,,"Come What May","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Come What May_(219161).kar",,"no artist meta"
skip_no_artist,,"COME WHAT MAY","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/COME_WHAT_MAY_(712840).mid",,"no artist meta"
would_move,"Andy Rocafort","Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Constant Change.kar","/storage/emulated/0/htdocs/midisnd/Andy Rocafort/Soft karaoke - Andy Rocafort.kar",
skip_no_artist,,untitled,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/COOL OFF by Session Road.mid",,"no artist meta"
would_move,"Patrick Matte","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Coolio_-_Gangsta_Paradise.kar","/storage/emulated/0/htdocs/midisnd/Patrick Matte/Soft Karaoke - Patrick Matte.kar",
skip_no_artist,,"CORAZON SALVAJE","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/CORAZON SALVAJE_(218519).kar",,"no artist meta"
would_move,"Raphael Pungin (raphael@cnct.com)","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Corona_-_Rhythym_of_the_night.kar","/storage/emulated/0/htdocs/midisnd/Raphael Pungin (raphael@cnct.com)/Soft Karaoke - Raphael Pungin (raphael@cnct.com).kar",
skip_no_artist,,"Count on me - Bruno Mars","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Count on me - Bruno Mars.kar",,"no artist meta"
skip_no_artist,,"Count On Me","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Count On Me_(219221).kar",,"no artist meta"
skip_no_artist,,Meta,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Craig_David_-_Walking_away.kar",,"no artist meta"
would_move,"Raphael Pungin","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Crazy for You - Madonna.kar","/storage/emulated/0/htdocs/midisnd/Raphael Pungin/Soft Karaoke - Raphael Pungin.kar",
skip_no_artist,,"Crazy Love Tonight","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Crazy Love Tonight_(219222).kar",,"no artist meta"
skip_no_artist,,"CRAZY FOR YOU","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/CRAZY_FOR_YOU_(715893).mid",,"no artist meta"
skip_no_artist,,"CRAZY LOVE","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/CRAZY_LOVE_(714681).mid",,"no artist meta"
would_move,"Uwe Trempelmann","Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Creedence_Clearwater_Revival_-_Have_you_ever_seen_the_rain.kar","/storage/emulated/0/htdocs/midisnd/Uwe Trempelmann/Soft karaoke - Uwe Trempelmann.kar",
skip_no_artist,,CREEP,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/CREEP_(714995).mid",,"no artist meta"
would_move,"claude clignez","Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Crush - Jennifer Paige.kar","/storage/emulated/0/htdocs/midisnd/claude clignez/Soft karaoke - claude clignez.kar",
skip_no_artist,,"CRUSH KITA","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/CRUSH KITA_(219133).kar",,"no artist meta"
skip_no_artist,,Crush,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Crush_(219066).kar",,"no artist meta"
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Crying in the Rain - Everly Brothers.kar",,"no artist meta"
skip_no_artist,,CRY,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/CRY_(219139).kar",,"no artist meta"
would_move,prox,Meta,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Cutting_Crew_-_I_just_died_in_your_arms_tonight.kar","/storage/emulated/0/htdocs/midisnd/prox/Meta - prox.kar",
skip_no_artist,,Dadalhin,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Dadalhin_(219045).kar",,"no artist meta"
skip_no_artist,,"DAHIL BA SA KANYA","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DAHIL BA SA KANYA_(218238).kar",,"no artist meta"
skip_no_artist,,"DAHIL MAHAL NA MAHAL KITA","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DAHIL MAHAL NA MAHAL KITA_(218228).kar",,"no artist meta"
skip_no_artist,,"DAHIL NANDITO KA","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DAHIL NANDITO KA_(218262).kar",,"no artist meta"
skip_no_artist,,"Dahil Nga Ba Sa Kanya","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Dahil Nga Ba Sa Kanya_(218774).kar",,"no artist meta"
skip_no_artist,,"DAHIL SA 'YO","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DAHIL SA 'YO_(218448).kar",,"no artist meta"
skip_no_artist,,"DAHIL SA ISANG BULAKLAK","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DAHIL SA ISANG BULAKLAK_(218391).kar",,"no artist meta"
skip_no_artist,,"DAHIL TANGING IKAW","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DAHIL TANGING IKAW_(218322).kar",,"no artist meta"
skip_no_artist,,"DAHIL TUNAY ANG PANGAKO","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DAHIL TUNAY ANG PANGAKO_(219304).kar",,"no artist meta"
skip_no_artist,,Dahilba,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Dahilba_(218215).kar",,"no artist meta"
skip_no_artist,,Bass,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/dahilmahalkitaboyfriend.mid",,"no artist meta"
skip_no_artist,,"DAHIL MAHAL KITA","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DAHIL_MAHAL_KITA_(218487).mid",,"no artist meta"
skip_no_artist,,"Dahong Laya","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Dahong Laya_(218756).kar",,"no artist meta"
skip_no_artist,,"DAIGDIG NG ALAALA","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DAIGDIG NG ALAALA_(218342).kar",,"no artist meta"
would_move,Fred,"Howdy You'All","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Daisy Jane - America.kar","/storage/emulated/0/htdocs/midisnd/Fred/Howdy You'All - Fred.kar",
skip_no_artist,,"Dalangin Sa Pasko","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Dalangin Sa Pasko_(218797).kar",,"no artist meta"
skip_no_artist,,"Dalawa Kaming Api","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Dalawa Kaming Api_(219223).kar",,"no artist meta"
skip_no_artist,,"Dalawa'y Naging Isa - 2 Become 1","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Dalawa'y Naging Isa - 2 Become 1_(218850).kar",,"no artist meta"
would_move,"Chris Rada","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Dan Hill - Sometimes When We Touch.kar","/storage/emulated/0/htdocs/midisnd/Chris Rada/Soft Karaoke - Chris Rada.kar",
skip_no_artist,,"deja vu - dione warwick","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DEJA VU.mid",,"no artist meta"
would_move,MA,"Dance Again - Jennifer Lopez","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Dance Again - JLo.kar","/storage/emulated/0/htdocs/midisnd/MA/Dance Again - Jennifer Lopez - MA.kar",
skip_no_artist,,"DANCING QUEEN","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DANCING_QUEEN_(714682).mid",,"no artist meta"
skip_no_artist,,DANDANSOY,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DANDANSOY_(218516).kar",,"no artist meta"
would_move,"Don Carroll, kar by Bunty Pritchard Jones","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Danny Williams - Moon River.kar","/storage/emulated/0/htdocs/midisnd/Don Carroll, kar by Bunty Pritchard Jones/Soft Karaoke - Don Carroll, kar by Bunty Pritchard Jones.kar",
skip_no_artist,,"DANNY'S SONG","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DANNY'S_SONG_(715274).mid",,"no artist meta"
skip_no_artist,,DARNA,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DARNA_(714581).mid",,"no artist meta"
would_move,"ChartChai MeeSangNin (jeridu@yahoo.com)","David Gates-Part-time Love","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/David Gates - Part-Time Love.kar","/storage/emulated/0/htdocs/midisnd/ChartChai MeeSangNin (jeridu@yahoo.com)/David Gates - Part - time Love - ChartChai MeeSangNin (jeridu@yahoo.com).kar",
would_move,"Patrick Matte","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Daydream Believer - The Monkees.KAR","/storage/emulated/0/htdocs/midisnd/Patrick Matte/Soft Karaoke - Patrick Matte.kar",
skip_no_artist,,Meta,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Deep_Purple_-_Smoke_on_the_water.kar",,"no artist meta"
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Desperado - The Eagles.kar",,"no artist meta"
would_move,"Dan Bond","Power Chords Pro by Howling Dog Systems","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Devoted to You - The Everly Brothers.kar","/storage/emulated/0/htdocs/midisnd/Dan Bond/Power Chords Pro by Howling Dog Systems - Dan Bond.kar",
skip_no_artist,,"DI BA'T AKO AY TAO RING MAY DAMDAMIN","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DI BA'T AKO AY TAO RING MAY DAMDAMIN_(218393).kar",,"no artist meta"
skip_no_artist,,"Di Karapat Dapat","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Di Karapat Dapat_(219067).kar",,"no artist meta"
skip_no_artist,,"Di Ko Kayang Tanggapin","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Di Ko Kayang Tanggapin_(218695).kar",,"no artist meta"
skip_no_artist,,"Di Ko Kaya","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Di Ko Kaya_(218697).kar",,"no artist meta"
skip_no_artist,,"DI KO NA MAPIPIGILAN","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DI KO NA MAPIPIGILAN_(219134).kar",,"no artist meta"
would_move,"Jonathan Vidanes Tuan for EQUINOX",DIAMONDS,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DIAMONDS by Rihanna.mid","/storage/emulated/0/htdocs/midisnd/Jonathan Vidanes Tuan for EQUINOX/DIAMONDS - Jonathan Vidanes Tuan for EQUINOX.mid",
would_move,"Raphael Pungin (raphael@cnct.com)","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Diary - Bread.kar","/storage/emulated/0/htdocs/midisnd/Raphael Pungin (raphael@cnct.com)/Soft Karaoke - Raphael Pungin (raphael@cnct.com).kar",
skip_no_artist,,"Didn't We","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Didn't We_(219069).kar",,"no artist meta"
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Disturbia - Rihanna.kar",,"no artist meta"
skip_no_artist,,Meta,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Dixie_Chicks_-_Tonight_the_heartaches_on_me.kar",,"no artist meta"
skip_no_artist,,"DIYOS ANG PAGIBIG","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DIYOS ANG PAGIBIG_(218348).kar",,"no artist meta"
would_move,GSR,"Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Don McLean - And I Love You So.kar","/storage/emulated/0/htdocs/midisnd/GSR/Soft Karaoke - GSR.kar",
would_move,"Uwe Trempelmann","Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Don't Be Cruel - Elvis Presley.kar","/storage/emulated/0/htdocs/midisnd/Uwe Trempelmann/Soft karaoke - Uwe Trempelmann.kar",
would_move,"Raphael Pungin","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Don't Go Breaking My Heart - Elton John.KAR","/storage/emulated/0/htdocs/midisnd/Raphael Pungin/Soft Karaoke - Raphael Pungin.kar",
skip_no_artist,,"Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Don't Speak - No Doubt.kar",,"no artist meta"
would_move,"Mike M","Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Don't Tell Me You Love Me - Night Ranger.kar","/storage/emulated/0/htdocs/midisnd/Mike M/Soft karaoke - Mike M.kar",
would_move,"Raphael Pungin (raphael@cnct.com)","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Don't Turn Around - Ace of Bass.kar","/storage/emulated/0/htdocs/midisnd/Raphael Pungin (raphael@cnct.com)/Soft Karaoke - Raphael Pungin (raphael@cnct.com).kar",
skip_no_artist,,"DON'T CRY FOR ME ARGENTINA","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DON'T_CRY_FOR_ME_ARGENTINA_(714687).mid",,"no artist meta"
skip_no_artist,,"DON'T SPEAK","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DON'T_SPEAK_(714034).mid",,"no artist meta"
skip_no_artist,,Don'tDreamItsOv,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Don_t Dream Its Over New GM@.MID",,"no artist meta"
would_move,home,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Dr.Hook_-_When_you_re_in_love_with_a_beautiful_woman.kar","/storage/emulated/0/htdocs/midisnd/home/Soft karaoke - home.kar",
skip_no_artist,,"DREAM LOVER","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DREAM LOVER_(219305).kar",,"no artist meta"
would_move,"Marcel Gonzalez",untitled,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Dreaming Of You.kar","/storage/emulated/0/htdocs/midisnd/Marcel Gonzalez/untitled - Marcel Gonzalez.kar",
skip_no_artist,,DROWNING,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/DROWNING_(219130).kar",,"no artist meta"
skip_no_artist,,"DUST IN THE WIND - Kansas","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Dust in the Wind - Kansas.kar",,"no artist meta"
skip_no_artist,,"Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Dusty Springfield - I Only Want To Be With You.kar",,"no artist meta"
would_move,"Deb Ackley, 11 16 98","Wishin' And Hopin', Lyrics by Hal David, Musc by Burt Bacharach","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Dusty Springfield - Wishin' And Hopin'.kar","/storage/emulated/0/htdocs/midisnd/Deb Ackley, 11 16 98/Wishin' And Hopin', Lyrics by Hal David, Musc by Burt Bacharach - Deb Ackley, 11 16 98.kar",
skip_no_artist,,Meta,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Dusty_Springfield_-_I_only_want_to_be_with_you.kar",,"no artist meta"
skip_no_artist,,Meta,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Dusty_Springfield_-_You_dont_have_to_say_you_love_me.kar",,"no artist meta"
skip_no_artist,,lady_gaga-alejandro,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/E.T - Katy Perry.kar",,"no artist meta"
skip_no_artist,,Meta,"/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Eifel_65_-_Blue.kar",,"no artist meta"
would_move,"Raphael Pungin","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Earth_Wind_and_Fire_-_September.kar","/storage/emulated/0/htdocs/midisnd/Raphael Pungin/Soft Karaoke - Raphael Pungin.kar",
skip_no_artist,,"Soft karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Eddie Holman - Hey There, Lonely Girl.kar",,"no artist meta"
would_move,"Roger Mac","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Eddy Grant - Gimme Hope Joanna.kar","/storage/emulated/0/htdocs/midisnd/Roger Mac/Soft Karaoke - Roger Mac.kar",
skip_no_artist,,"(melodie sur voix 1)","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Edwin Hawkers Singers - O Happy Day.kar",,"no artist meta"
would_move,"Patrick Matte","Soft Karaoke","/storage/emulated/0/htdocs/midisnd/midi/videokeking 12/part1/b/Eleanor Rigby - The Beatles.KAR","/storage/emulated/0/htdocs/midisnd/Patrick Matte/Soft Karaoke - Patrick Matte.kar",
